mapped_id,word,sentence_id,location_in_sentence,bundle_id,xmin,ymin,xmax,ymax,Page
40,2026,341,1,0,134.47000122070312,709.8159790039062,356.4700012207031,720.4879760742188,1
41,2026,609,1,0,134.47000122070312,709.8159790039062,356.4700012207031,720.4879760742188,2
42,2026,834,1,0,134.47000122070312,709.8159790039062,356.4700012207031,720.4879760742188,3
43,21,84,1,0,189.08999633789065,831.8159790039062,411.0899963378906,842.4879760742188,0
44,21,340,1,0,134.47000122070312,709.8159790039062,356.4700012207031,720.4879760742188,1
45,21,608,1,0,134.47000122070312,709.8159790039062,356.4700012207031,720.4879760742188,2
46,21,833,1,0,134.47000122070312,709.8159790039062,356.4700012207031,720.4879760742188,3
47,434,90,0,0,85.91999816894531,45.31981658935547,398.3973693847656,55.34969711303711,1
48,434-436,15,1,0,36.0,205.21798706054688,498.2599792480469,220.4339904785156,0
49,435,348,0,0,383.5199890136719,45.4622688293457,404.85009765625,55.61894989013672,2
50,436,614,0,0,312.4800109863281,46.08109664916992,399.3728637695313,55.1219367980957,3
51,"81,",12,1,0,36.0,205.21798706054688,498.2599792480469,220.4339904785156,0
52,A,787,0,0,85.91999816894531,507.9967956542969,430.88580322265625,518.3944091796875,3
53,AND,347,0,0,383.5199890136719,45.4622688293457,404.85009765625,55.61894989013672,2
54,Abrahamse,8,0,0,36.0,205.21798706054688,498.2599792480469,220.4339904785156,0
55,Abrahamse,674,1,0,196.32000732421875,209.67678833007807,464.9666748046875,220.0743865966797,3
56,According,506,0,0,86.16000366210938,386.3168029785156,410.7798767089844,396.7144165039063,2
57,All,87,0,0,224.16000366210935,839.8159790039062,370.8320007324219,850.4879760742188,0
58,All,343,0,0,169.5399932861328,717.8159790039062,316.21197509765625,728.4879760742188,1
59,All,611,0,0,169.5399932861328,717.8159790039062,316.21197509765625,728.4879760742188,2
60,All,836,0,0,169.5399932861328,717.8159790039062,316.21197509765625,728.4879760742188,3
61,America,709,0,0,86.16000366210938,361.062255859375,445.07275390625,371.2189331054688,3
62,America,753,1,0,96.0,446.2622375488281,450.8186950683594,456.4189147949219,3
63,"America,",734,1,0,85.91999816894531,409.1167907714844,448.6585693359375,419.514404296875,3
64,"America,",770,1,0,85.68000030517578,482.55853271484375,442.7679138183594,493.5774536132813,3
65,"America,",806,1,0,85.91999816894531,544.476806640625,432.4217529296875,554.8743896484375,3
66,America.,800,0,0,85.68000030517578,531.7568359375,434.3191528320313,542.1544189453125,3
67,America:,682,1,0,105.12000274658205,291.2767944335937,391.0030517578125,301.6744079589844,3
68,America:,786,1,0,85.91999816894531,507.9967956542969,430.88580322265625,518.3944091796875,3
69,American,20,0,0,36.0,225.21798706054688,562.5918579101562,240.4339904785156,0
70,American,821,0,0,85.44000244140625,568.9568481445312,435.9019470214844,579.3544311523438,3
71,BOOK,346,0,0,87.12000274658203,46.32114791870117,221.7823028564453,55.36198806762695,2
72,Balkan,215,0,0,85.44000244140625,331.2609558105469,440.3209533691406,342.4066772460937,1
73,Based,183,0,0,85.68000030517578,259.1167907714844,436.7135925292969,269.514404296875,1
74,"Beach,",677,1,0,196.32000732421875,209.67678833007807,464.9666748046875,220.0743865966797,3
75,Beyond.,688,0,0,104.87999725341795,304.716796875,420.015869140625,315.1144104003906,3
76,But,668,0,0,86.87999725341797,165.94224548339844,488.19927978515625,176.0989227294922,3
77,But,755,0,0,85.68000030517578,457.8873596191406,451.5862121582031,468.8428955078125,3
78,By,94,1,0,104.63999938964844,79.88736724853516,423.2562561035156,90.84288787841795,1
79,By,688,1,0,104.87999725341795,304.716796875,420.015869140625,315.1144104003906,3
80,Byzantine,138,1,0,85.91999816894531,185.43679809570312,453.0884399414063,195.8343963623047,1
81,Byzantine,181,0,0,85.68000030517578,259.1167907714844,436.7135925292969,269.514404296875,1
82,Byzantine,225,0,0,85.44000244140625,355.2609558105469,447.76123046875,366.40667724609375,1
83,Byzantine,364,0,0,87.12000274658203,92.27549743652344,490.5121154785156,103.66213989257812,2
84,Byzantine,451,0,0,86.63999938964844,276.4473571777344,461.9787902832031,287.40289306640625,2
85,Byzantine,579,1,0,86.16000366210938,531.9555053710938,420.4214477539063,543.3421020507812,2
86,Byzantine,629,1,0,96.72000122070312,92.31681060791016,486.0960693359375,102.71440887451172,3
87,Byzantines,193,1,0,95.76000213623048,283.5968017578125,450.2210388183594,293.9944152832031,1
88,"Byzantines,",214,1,0,85.44000244140625,331.2609558105469,440.3209533691406,342.4066772460937,1
89,"Byzantines,",596,1,0,85.68000030517578,557.4368286132812,413.4939270019531,567.8344116210938,2
90,Byzantium,3,0,0,36.0,165.21798706054688,406.1799926757813,180.4339904785156,0
91,Byzantium,470,0,0,86.63999938964844,313.5968017578125,415.87158203125,323.9944152832031,2
92,Byzantium,569,0,0,96.72000122070312,508.5628662109375,418.2617492675781,518.2250366210938,2
93,"Byzantium,",143,0,0,85.19999694824219,197.15550231933597,452.5091552734375,208.54214477539065,1
94,Byzantium.,94,0,0,104.63999938964844,79.88736724853516,423.2562561035156,90.84288787841795,1
95,CHURCH,90,1,0,85.91999816894531,45.31981658935547,398.3973693847656,55.34969711303711,1
96,CHURCH,615,0,0,86.63999938964844,68.02226257324219,486.7525939941406,78.17894744873047,3
97,California,675,0,0,196.32000732421875,209.67678833007807,464.9666748046875,220.0743865966797,3
98,Cambridge,18,0,0,36.0,225.21798706054688,562.5918579101562,240.4339904785156,0
99,Cambridge,70,0,0,93.16999816894533,736.656005859375,518.84423828125,748.0679931640625,0
100,Cambridge,788,1,0,85.68000030517578,519.4209594726562,438.1982421875,530.566650390625,3
101,Cambridge:,788,0,0,85.68000030517578,519.4209594726562,438.1982421875,530.566650390625,3
102,Catholic,681,0,0,105.12000274658205,291.2767944335937,391.0030517578125,301.6744079589844,3
103,Christianity,128,0,0,85.68000030517578,160.95681762695312,452.0751037597656,171.3544158935547,1
104,Christianity,771,0,0,85.68000030517578,482.55853271484375,442.7679138183594,493.5774536132813,3
105,Christianity,785,0,0,85.91999816894531,507.9967956542969,430.88580322265625,518.3944091796875,3
106,"Christians,",216,0,0,85.44000244140625,331.2609558105469,440.3209533691406,342.4066772460937,1
107,Church,9,1,0,36.0,205.21798706054688,498.2599792480469,220.4339904785156,0
108,Church,21,0,0,36.0,237.21798706054688,80.83200073242188,252.4339904785156,0
109,Church,80,0,0,248.27999877929688,823.8159790039062,348.7120056152344,834.4879760742188,0
110,Church,681,1,0,105.12000274658205,291.2767944335937,391.0030517578125,301.6744079589844,3
111,Conditions,65,0,0,36.0,334.416015625,499.23931884765625,345.8280029296875,0
112,Conn.:,97,1,0,104.63999938964844,79.88736724853516,423.2562561035156,90.84288787841795,1
113,Conquest,684,0,0,104.87999725341795,304.716796875,420.015869140625,315.1144104003906,3
