mapped_id,word,sentence_id,location_in_sentence,bundle_id,xmin,ymin,xmax,ymax,Page
43,0.582,866,0,0,230.19903564453125,152.01995849609375,250.9014892578125,158.99375915527344,4
44,0.593,867,0,0,120.51902770996094,159.93994140625,131.96791076660156,166.9137420654297,4
45,"0.6,",1049,0,0,244.3630828857422,620.6766967773438,278.83660888671875,630.6393432617188,4
46,0.600,909,0,0,303.6390380859375,263.61993408203125,321.74298095703125,270.5937194824219,4
47,0.604,902,0,0,231.39903259277344,247.65994262695312,249.5030212402344,254.6337432861328,4
48,0.606,902,1,0,231.39903259277344,247.65994262695312,249.5030212402344,254.6337432861328,4
49,0.607,851,0,0,267.51904296875,112.179931640625,285.6229858398437,119.15373229980467,4
50,0.608,908,1,0,160.71902465820312,263.61993408203125,178.82301330566406,270.5937194824219,4
51,0.611,909,1,0,303.6390380859375,263.61993408203125,321.74298095703125,270.5937194824219,4
52,0.612,859,1,0,337.7190246582031,128.13995361328125,358.4214172363281,135.11375427246094,4
53,0.613,880,0,0,230.19903564453125,183.93994140625,250.9014892578125,190.9137420654297,4
54,0.615,873,0,0,303.6390380859375,167.97991943359375,321.74298095703125,174.95372009277344,4
55,0.617,912,1,0,196.11903381347656,271.5399475097656,214.2230224609375,278.51373291015625,4
56,0.620,865,1,0,230.19903564453125,152.01995849609375,250.9014892578125,158.99375915527344,4
57,0.620,905,1,0,265.5990295410156,255.57992553710935,287.6571044921875,262.5537109375,4
58,0.622,901,1,0,231.39903259277344,247.65994262695312,249.5030212402344,254.6337432861328,4
59,0.623,874,1,0,303.6390380859375,167.97991943359375,321.74298095703125,174.95372009277344,4
60,0.623,905,0,0,265.5990295410156,255.57992553710935,287.6571044921875,262.5537109375,4
61,0.625,906,0,0,265.5990295410156,255.57992553710935,287.6571044921875,262.5537109375,4
62,0.625,916,0,0,231.39903259277344,279.5799255371094,249.5030212402344,286.5537109375,4
63,0.629,858,0,0,196.11903381347656,128.13995361328125,214.2230224609375,135.11375427246094,4
64,0.629,912,0,0,196.11903381347656,271.5399475097656,214.2230224609375,278.51373291015625,4
65,0.629,913,0,0,337.7190246582031,271.5399475097656,358.4214172363281,278.51373291015625,4
66,0.631,916,1,0,231.39903259277344,279.5799255371094,249.5030212402344,286.5537109375,4
